city,year,population
Población de Hecho: Jalance,1900,2028
Población de Hecho: Jarafuel,1991,971
Población de Hecho: Jarafuel,1981,1403
Población de Hecho: Jarafuel,1970,1446
Población de Hecho: Jarafuel,1960,2005
Población de Hecho: Jarafuel,1950,2558
Población de Hecho: Jarafuel,1940,2552
Población de Hecho: Jarafuel,1930,2503
Población de Hecho: Jarafuel,1920,2508
Población de Hecho: Jarafuel,1910,2540
Población de Hecho: Jarafuel,1900,2175
Población de Hecho: Llanera de Ranes,1991,963
Población de Hecho: Llanera de Ranes,1981,959
Población de Hecho: Llanera de Ranes,1970,1005
Población de Hecho: Llanera de Ranes,1960,945
Población de Hecho: Llanera de Ranes,1950,976
Población de Hecho: Llanera de Ranes,1940,907
Población de Hecho: Llanera de Ranes,1930,922
Población de Hecho: Llanera de Ranes,1920,939
Población de Hecho: Llanera de Ranes,1910,988
Población de Hecho: Llanera de Ranes,1900,890
Población de Hecho: Llaurí,1991,1388
Población de Hecho: Llaurí,1981,1557
Población de Hecho: Llaurí,1970,1681
Población de Hecho: Llaurí,1960,1862
Población de Hecho: Llaurí,1950,1806
Población de Hecho: Llaurí,1940,1817
Población de Hecho: Llaurí,1930,1542
Población de Hecho: Llaurí,1920,1366
Población de Hecho: Llaurí,1910,1432
Población de Hecho: Llaurí,1900,959
Población de Hecho: Llíria,1991,13947
Población de Hecho: Llíria,1981,12587
Población de Hecho: Llíria,1970,11323
Población de Hecho: Llíria,1960,9723
Población de Hecho: Llíria,1950,9274
Población de Hecho: Llíria,1940,10624
Población de Hecho: Llíria,1930,8226
Población de Hecho: Llíria,1920,9557
Población de Hecho: Llíria,1910,9034
Población de Hecho: Llíria,1900,8864
Población de Hecho: Llocnou de Sant Jeroni,1991,557
Población de Hecho: Llocnou de Sant Jeroni,1981,585
Población de Hecho: Llocnou de Sant Jeroni,1970,730
Población de Hecho: Llocnou de Sant Jeroni,1960,752
Población de Hecho: Llocnou de Sant Jeroni,1950,681
Población de Hecho: Llocnou de Sant Jeroni,1940,729
Población de Hecho: Llocnou de Sant Jeroni,1930,649
Población de Hecho: Llocnou de Sant Jeroni,1920,566
Población de Hecho: Llocnou de Sant Jeroni,1910,544
Población de Hecho: Llocnou de Sant Jeroni,1900,538
Población de Hecho: Lugar Nuevo de Fenollet,1991,667
Población de Hecho: Lugar Nuevo de Fenollet,1981,635
Población de Hecho: Lugar Nuevo de Fenollet,1970,614
Población de Hecho: Lugar Nuevo de Fenollet,1960,597
Población de Hecho: Lugar Nuevo de Fenollet,1950,628
Población de Hecho: Lugar Nuevo de Fenollet,1940,597
Población de Hecho: Lugar Nuevo de Fenollet,1930,511
Población de Hecho: Lugar Nuevo de Fenollet,1920,452
Población de Hecho: Lugar Nuevo de Fenollet,1910,496
Población de Hecho: Lugar Nuevo de Fenollet,1900,450
Población de Hecho: Llombai,1991,2158
Población de Hecho: Llombai,1981,2051
Población de Hecho: Llombai,1970,1970
Población de Hecho: Llombai,1960,2005
Población de Hecho: Llombai,1950,2253
Población de Hecho: Llombai,1940,2288
Población de Hecho: Llombai,1930,2167
Población de Hecho: Llombai,1920,2233
Población de Hecho: Llombai,1910,2269
Población de Hecho: Llombai,1900,2067
Población de Hecho: Llosa de Ranes,1991,3539
Población de Hecho: Llosa de Ranes,1981,3461
Población de Hecho: Llosa de Ranes,1970,3186
Población de Hecho: Llosa de Ranes,1960,2872
Población de Hecho: Llosa de Ranes,1950,2661
Población de Hecho: Llosa de Ranes,1940,2631
Población de Hecho: Llosa de Ranes,1930,2582
Población de Hecho: Llosa de Ranes,1920,2449
Población de Hecho: Llosa de Ranes,1910,2575
Población de Hecho: Llosa de Ranes,1900,2257
Población de Hecho: Llutxent,1991,2357
Población de Hecho: Llutxent,1981,2314
Población de Hecho: Llutxent,1970,2234
Población de Hecho: Llutxent,1960,2173
Población de Hecho: Llutxent,1950,2028
Población de Hecho: Llutxent,1940,1890
Población de Hecho: Llutxent,1930,1914
Población de Hecho: Llutxent,1920,1822
Población de Hecho: Llutxent,1910,1577
Población de Hecho: Llutxent,1900,1558
Población de Hecho: Loriguilla,1991,984
Población de Hecho: Loriguilla,1981,1000
Población de Hecho: Loriguilla,1970,794
Población de Hecho: Loriguilla,1960,885
Población de Hecho: Loriguilla,1950,757
Población de Hecho: Loriguilla,1940,843
Población de Hecho: Loriguilla,1930,740
Población de Hecho: Loriguilla,1920,861
Población de Hecho: Loriguilla,1910,854
Población de Hecho: Loriguilla,1900,784
Población de Hecho: Losa del Obispo,1991,478
Población de Hecho: Losa del Obispo,1981,476
Población de Hecho: Losa del Obispo,1970,596
Población de Hecho: Losa del Obispo,1960,629
Población de Hecho: Losa del Obispo,1950,737
Población de Hecho: Losa del Obispo,1940,691
Población de Hecho: Losa del Obispo,1930,686
Población de Hecho: Losa del Obispo,1920,839
Población de Hecho: Losa del Obispo,1910,796
Población de Hecho: Losa del Obispo,1900,789
Población de Hecho: Lugar Nuevo de la Corona,1991,123
Población de Hecho: Lugar Nuevo de la Corona,1981,121
Población de Hecho: Lugar Nuevo de la Corona,1970,144
Población de Hecho: Lugar Nuevo de la Corona,1960,204
Población de Hecho: Lugar Nuevo de la Corona,1950,187
Población de Hecho: Lugar Nuevo de la Corona,1940,220
Población de Hecho: Lugar Nuevo de la Corona,1930,226
Población de Hecho: Lugar Nuevo de la Corona,1920,217
Población de Hecho: Lugar Nuevo de la Corona,1910,231
Población de Hecho: Lugar Nuevo de la Corona,1900,256
Población de Hecho: Macastre,1991,859
Población de Hecho: Macastre,1981,820
Población de Hecho: Macastre,1970,773
Población de Hecho: Macastre,1960,986
Población de Hecho: Macastre,1950,974
Población de Hecho: Macastre,1940,1008
Población de Hecho: Macastre,1930,1018
Población de Hecho: Macastre,1920,993
Población de Hecho: Macastre,1910,930
Población de Hecho: Macastre,1900,987
Población de Hecho: Manises,1991,24453
Población de Hecho: Manises,1981,23975
Población de Hecho: Manises,1970,19945
Población de Hecho: Manises,1960,13097
Población de Hecho: Manises,1950,9173
Población de Hecho: Manises,1940,7711
Población de Hecho: Manises,1930,6667
Población de Hecho: Manises,1920,5010
Población de Hecho: Manises,1910,4076
Población de Hecho: Manises,1900,3577
Población de Hecho: Manuel,1991,2406
Población de Hecho: Manuel,1981,2497
Población de Hecho: Manuel,1970,2754
Población de Hecho: Manuel,1960,2696
Población de Hecho: Manuel,1950,2689
Población de Hecho: Manuel,1940,2626
Población de Hecho: Manuel,1930,2444
Población de Hecho: Manuel,1920,2306
Población de Hecho: Manuel,1910,2427
Población de Hecho: Manuel,1900,2130
Población de Hecho: Marines,1991,2964
Población de Hecho: Marines,1981,2663
Población de Hecho: Marines,1970,872
Población de Hecho: Marines,1960,547
Población de Hecho: Marines,1950,654
Población de Hecho: Marines,1940,727
Población de Hecho: Marines,1930,735
Población de Hecho: Marines,1920,876
Población de Hecho: Marines,1910,945
Población de Hecho: Marines,1900,915
Población de Hecho: Masalavés,1991,1454
Población de Hecho: Masalavés,1981,1535
Población de Hecho: Masalavés,1970,1535
Población de Hecho: Masalavés,1960,1429
Población de Hecho: Masalavés,1950,1464
Población de Hecho: Masalavés,1940,1172
Población de Hecho: Masalavés,1930,1087
Población de Hecho: Masalavés,1920,987
Población de Hecho: Masalavés,1910,832
Población de Hecho: Masalavés,1900,796
Población de Hecho: Massalfassar,1991,1384
Población de Hecho: Massalfassar,1981,1464
Población de Hecho: Massalfassar,1970,1559
Población de Hecho: Massalfassar,1960,1471
Población de Hecho: Massalfassar,1950,1325
Población de Hecho: Massalfassar,1940,1224
Población de Hecho: Massalfassar,1930,1131
Población de Hecho: Massalfassar,1920,1071
Población de Hecho: Massalfassar,1910,1030
Población de Hecho: Massalfassar,1900,853
Población de Hecho: Massamagrell,1991,12100
Población de Hecho: Massamagrell,1981,11847
Población de Hecho: Massamagrell,1970,8985
Población de Hecho: Massamagrell,1960,5778
Población de Hecho: Massamagrell,1950,4294
Población de Hecho: Massamagrell,1940,4027
Población de Hecho: Massamagrell,1930,3794
Población de Hecho: Massamagrell,1920,3291
Población de Hecho: Massamagrell,1910,3003
Población de Hecho: Massamagrell,1900,2613
Población de Hecho: MasSanassa,1991,7632
Población de Hecho: MasSanassa,1981,6983
Población de Hecho: MasSanassa,1970,6010
Población de Hecho: MasSanassa,1960,5053
Población de Hecho: MasSanassa,1950,5023
Población de Hecho: MasSanassa,1940,4836
Población de Hecho: MasSanassa,1930,4272
Población de Hecho: MasSanassa,1920,3342
Población de Hecho: MasSanassa,1910,3336
Población de Hecho: MasSanassa,1900,3229
Población de Hecho: Meliana,1991,9122
Población de Hecho: Meliana,1981,8847
Población de Hecho: Meliana,1970,7122
Población de Hecho: Meliana,1960,5173
Población de Hecho: Meliana,1950,4659
Población de Hecho: Meliana,1940,4530
Población de Hecho: Meliana,1930,4002
Población de Hecho: Meliana,1920,3392
Población de Hecho: Meliana,1910,3199
Población de Hecho: Meliana,1900,2696
Población de Hecho: Millares,1991,762
Población de Hecho: Millares,1981,827
Población de Hecho: Millares,1970,1013
Población de Hecho: Millares,1960,1259
Población de Hecho: Millares,1950,1428
Población de Hecho: Millares,1940,1466
Población de Hecho: Millares,1930,2323
Población de Hecho: Millares,1920,986
Población de Hecho: Millares,1910,881
Población de Hecho: Millares,1900,816
Población de Hecho: Miramar,1991,931
Población de Hecho: Miramar,1981,909
Población de Hecho: Miramar,1970,1046
Población de Hecho: Miramar,1960,1038
Población de Hecho: Miramar,1950,1108
Población de Hecho: Miramar,1940,1123
Población de Hecho: Miramar,1930,1026
Población de Hecho: Miramar,1920,892
Población de Hecho: Miramar,1910,980
Población de Hecho: Miramar,1900,880
Población de Hecho: Mislata,1991,38740
Población de Hecho: Mislata,1981,33384
Población de Hecho: Mislata,1970,20020
Población de Hecho: Mislata,1960,10931
Población de Hecho: Mislata,1950,6970
Población de Hecho: Mislata,1940,6638
Población de Hecho: Mislata,1930,4962
Población de Hecho: Mislata,1920,2580
Población de Hecho: Mislata,1910,1729
Población de Hecho: Mislata,1900,1411
Población de Hecho: Mogente/Moixent,1991,4070
Población de Hecho: Mogente/Moixent,1981,3976
Población de Hecho: Mogente/Moixent,1970,3710
Población de Hecho: Mogente/Moixent,1960,3713
Población de Hecho: Mogente/Moixent,1950,3792
Población de Hecho: Mogente/Moixent,1940,3812
Población de Hecho: Mogente/Moixent,1930,3745
Población de Hecho: Mogente/Moixent,1920,4053
Población de Hecho: Mogente/Moixent,1910,4187
Población de Hecho: Mogente/Moixent,1900,4333
Población de Hecho: Moncada,1991,18073
Población de Hecho: Moncada,1981,16934
Población de Hecho: Moncada,1970,13663
Población de Hecho: Moncada,1960,8667
Población de Hecho: Moncada,1950,7279
Población de Hecho: Moncada,1940,5884
Población de Hecho: Moncada,1930,5181
Población de Hecho: Moncada,1920,4414
Población de Hecho: Moncada,1910,4356
Población de Hecho: Moncada,1900,3589
Población de Hecho: Monserrat,1991,2535
Población de Hecho: Monserrat,1981,2504
Población de Hecho: Monserrat,1970,2272
Población de Hecho: Monserrat,1960,2011
Población de Hecho: Monserrat,1950,2057
Población de Hecho: Monserrat,1940,2051
Población de Hecho: Monserrat,1930,2099
Población de Hecho: Monserrat,1920,2071
Población de Hecho: Monserrat,1910,2390
Población de Hecho: Monserrat,1900,2450
Población de Hecho: Montaberner,1991,1639
Población de Hecho: Montaberner,1981,1660
Población de Hecho: Montaberner,1970,1553
Población de Hecho: Montaberner,1960,1373
Población de Hecho: Montaberner,1950,1232
Población de Hecho: Montaberner,1940,1179
Población de Hecho: Montaberner,1930,1126
Población de Hecho: Montaberner,1920,986
Población de Hecho: Montaberner,1910,956
Población de Hecho: Montaberner,1900,1009
Población de Hecho: Montesa,1991,1251
Población de Hecho: Montesa,1981,1192
Población de Hecho: Montesa,1970,1211
Población de Hecho: Montesa,1960,1264
Población de Hecho: Montesa,1950,1337
Población de Hecho: Montesa,1940,1317
Población de Hecho: Montesa,1930,1254
Población de Hecho: Montesa,1920,1297
Población de Hecho: Montesa,1910,1425
Población de Hecho: Montesa,1900,1346
Población de Hecho: Montichelvo,1991,627
Población de Hecho: Montichelvo,1981,709
Población de Hecho: Montichelvo,1970,644
Población de Hecho: Montichelvo,1960,708
Población de Hecho: Montichelvo,1950,762
Población de Hecho: Montichelvo,1940,769
Población de Hecho: Montichelvo,1930,708
Población de Hecho: Montichelvo,1920,779
Población de Hecho: Montichelvo,1910,820
Población de Hecho: Montichelvo,1900,819
Población de Hecho: Montroy,1991,1481
Población de Hecho: Montroy,1981,1342
Población de Hecho: Montroy,1970,1322
Población de Hecho: Montroy,1960,1379
Población de Hecho: Montroy,1950,1519
Población de Hecho: Montroy,1940,1427
Población de Hecho: Montroy,1930,1327
Población de Hecho: Montroy,1920,1449
Población de Hecho: Montroy,1910,1521
Población de Hecho: Montroy,1900,1508
Población de Hecho: Museros,1991,4097
Población de Hecho: Museros,1981,4165
Población de Hecho: Museros,1970,2907
Población de Hecho: Museros,1960,2524
Población de Hecho: Museros,1950,2277
Población de Hecho: Museros,1940,2249
Población de Hecho: Museros,1930,2119
Población de Hecho: Museros,1920,1948
Población de Hecho: Museros,1910,1771
Población de Hecho: Museros,1900,1576
Población de Hecho: Náquera,1991,1449
Población de Hecho: Náquera,1981,1462
Población de Hecho: Náquera,1970,1267
Población de Hecho: Náquera,1960,1056
Población de Hecho: Náquera,1950,1024
Población de Hecho: Náquera,1940,929
Población de Hecho: Náquera,1930,1106
Población de Hecho: Náquera,1920,1186
Población de Hecho: Náquera,1910,1180
Población de Hecho: Náquera,1900,1097
Población de Hecho: Navarrés,1991,2838
Población de Hecho: Navarrés,1981,2615
Población de Hecho: Navarrés,1970,2683
Población de Hecho: Navarrés,1960,2847
Población de Hecho: Navarrés,1950,2867
Población de Hecho: Navarrés,1940,2780
Población de Hecho: Navarrés,1930,2659
Población de Hecho: Navarrés,1920,2619
Población de Hecho: Navarrés,1910,2577
Población de Hecho: Navarrés,1900,2643
Población de Hecho: Novelé/Novetlè,1991,562
Población de Hecho: Novelé/Novetlè,1981,570
Población de Hecho: Novelé/Novetlè,1970,656
Población de Hecho: Novelé/Novetlè,1960,738
Población de Hecho: Novelé/Novetlè,1950,719
Población de Hecho: Novelé/Novetlè,1940,772
Población de Hecho: Novelé/Novetlè,1930,747
Población de Hecho: Novelé/Novetlè,1920,721
Población de Hecho: Novelé/Novetlè,1910,697
Población de Hecho: Novelé/Novetlè,1900,612
Población de Hecho: Oliva,1991,20311
Población de Hecho: Oliva,1981,19580
Población de Hecho: Oliva,1970,16772
Población de Hecho: Oliva,1960,14579
Población de Hecho: Oliva,1950,13343
Población de Hecho: Oliva,1940,18407
Población de Hecho: Oliva,1930,12178
Población de Hecho: Oliva,1920,8995
Población de Hecho: Oliva,1910,9619
Población de Hecho: Oliva,1900,7956
Población de Hecho: Olleria (L'),1991,6791
Población de Hecho: Olleria (L'),1981,6349
Población de Hecho: Olleria (L'),1970,5703
Población de Hecho: Olleria (L'),1960,4580
Población de Hecho: Olleria (L'),1950,4212
Población de Hecho: Olleria (L'),1940,3916
Población de Hecho: Olleria (L'),1930,3737
Población de Hecho: Olleria (L'),1920,3459
Población de Hecho: Olleria (L'),1910,3761
Población de Hecho: Olleria (L'),1900,3777
Población de Hecho: Olocau,1991,568
Población de Hecho: Olocau,1981,573
Población de Hecho: Olocau,1970,559
Población de Hecho: Olocau,1960,694
Población de Hecho: Olocau,1950,828
Población de Hecho: Olocau,1940,829
Población de Hecho: Olocau,1930,914
Población de Hecho: Olocau,1920,1195
Población de Hecho: Olocau,1910,1411
Población de Hecho: Olocau,1900,1243
Población de Hecho: Ontinyent,1991,29511
Población de Hecho: Ontinyent,1981,28123
Población de Hecho: Ontinyent,1970,23685
Población de Hecho: Ontinyent,1960,18787
Población de Hecho: Ontinyent,1950,14689
Población de Hecho: Ontinyent,1940,13564
Población de Hecho: Ontinyent,1930,12342
Población de Hecho: Ontinyent,1920,12470
Población de Hecho: Ontinyent,1910,12390
Población de Hecho: Ontinyent,1900,11430
Población de Hecho: Otos,1991,562
Población de Hecho: Otos,1981,545
Población de Hecho: Otos,1970,543
Población de Hecho: Otos,1960,520
Población de Hecho: Otos,1950,592
Población de Hecho: Otos,1940,614
Población de Hecho: Otos,1930,671
Población de Hecho: Otos,1920,683
Población de Hecho: Otos,1910,729
Población de Hecho: Otos,1900,825
Población de Hecho: Paiporta,1991,15627
Población de Hecho: Paiporta,1981,14514
Población de Hecho: Paiporta,1970,11224
Población de Hecho: Paiporta,1960,4054
Población de Hecho: Paiporta,1950,3574
Población de Hecho: Paiporta,1940,3182
Población de Hecho: Paiporta,1930,3074
Población de Hecho: Paiporta,1920,2746
Población de Hecho: Paiporta,1910,2506
Población de Hecho: Paiporta,1900,2296
Población de Hecho: Palma de Gandía,1991,1499
Población de Hecho: Palma de Gandía,1981,1511
Población de Hecho: Palma de Gandía,1970,1681
Población de Hecho: Palma de Gandía,1960,1698
Población de Hecho: Palma de Gandía,1950,1479
Población de Hecho: Palma de Gandía,1940,1473
Población de Hecho: Palma de Gandía,1930,1328
Población de Hecho: Palma de Gandía,1920,949
Población de Hecho: Palma de Gandía,1910,985
Población de Hecho: Palma de Gandía,1900,937
Población de Hecho: Palmera,1991,477
Población de Hecho: Palmera,1981,517
Población de Hecho: Palmera,1970,578
Población de Hecho: Palmera,1960,564
Población de Hecho: Palmera,1950,539
Población de Hecho: Palmera,1940,522
Población de Hecho: Palmera,1930,506
Población de Hecho: Palmera,1920,446
Población de Hecho: Palmera,1910,453
Población de Hecho: Palmera,1900,458
Población de Hecho: Palomar,1991,502
Población de Hecho: Palomar,1981,507
Población de Hecho: Palomar,1970,539
Población de Hecho: Palomar,1960,553
Población de Hecho: Palomar,1950,587
Población de Hecho: Palomar,1940,597
Población de Hecho: Palomar,1930,645
Población de Hecho: Palomar,1920,657
Población de Hecho: Palomar,1910,681
Población de Hecho: Palomar,1900,705
Población de Hecho: Paterna,1991,42855
Población de Hecho: Paterna,1981,34425
Población de Hecho: Paterna,1970,22944
Población de Hecho: Paterna,1960,16951
Población de Hecho: Paterna,1950,11724
Población de Hecho: Paterna,1940,10008
Población de Hecho: Paterna,1930,6353
Población de Hecho: Paterna,1920,5042
Población de Hecho: Paterna,1910,3781
Población de Hecho: Paterna,1900,3509
Población de Hecho: Pedralba,1991,1969
Población de Hecho: Pedralba,1981,2033
Población de Hecho: Pedralba,1970,2155
Población de Hecho: Pedralba,1960,2276
Población de Hecho: Pedralba,1950,2572
Población de Hecho: Pedralba,1940,2565
Población de Hecho: Pedralba,1930,2555
Población de Hecho: Pedralba,1920,2722
Población de Hecho: Pedralba,1910,2967
Población de Hecho: Pedralba,1900,2983
Población de Hecho: Petrés,1991,712
Población de Hecho: Petrés,1981,520
Población de Hecho: Petrés,1970,529
Población de Hecho: Petrés,1960,664
Población de Hecho: Petrés,1950,534
Población de Hecho: Petrés,1940,655
Población de Hecho: Petrés,1930,650
Población de Hecho: Petrés,1920,688
Población de Hecho: Petrés,1910,633
Población de Hecho: Petrés,1900,547
Población de Hecho: Picanya,1991,7789
Población de Hecho: Picanya,1981,7062
Población de Hecho: Picanya,1970,5389
Población de Hecho: Picanya,1960,4620
Población de Hecho: Picanya,1950,3011
Población de Hecho: Picanya,1940,2789
Población de Hecho: Picanya,1930,2288
Población de Hecho: Picanya,1920,1684
Población de Hecho: Picanya,1910,1472
Población de Hecho: Picanya,1900,1293
Población de Hecho: Picassent,1991,14604
Población de Hecho: Picassent,1981,13691
Población de Hecho: Picassent,1970,11143
Población de Hecho: Picassent,1960,8433
Población de Hecho: Picassent,1950,6974
Población de Hecho: Picassent,1940,6007
Población de Hecho: Picassent,1930,5322
Población de Hecho: Picassent,1920,4898
Población de Hecho: Picassent,1910,4500
Población de Hecho: Picassent,1900,4052
Población de Hecho: Piles,1991,1986
Población de Hecho: Piles,1981,1943
Población de Hecho: Piles,1970,1925
Población de Hecho: Piles,1960,1662
Población de Hecho: Piles,1950,1727
Población de Hecho: Piles,1940,1786
Población de Hecho: Piles,1930,1648
Población de Hecho: Piles,1920,1579
Población de Hecho: Piles,1910,1682
Población de Hecho: Piles,1900,1687
Población de Hecho: Pinet,1991,245
Población de Hecho: Pinet,1981,260
Población de Hecho: Pinet,1970,296
Población de Hecho: Pinet,1960,339
Población de Hecho: Pinet,1950,341
Población de Hecho: Pinet,1940,343
Población de Hecho: Pinet,1930,378
Población de Hecho: Pinet,1920,434
Población de Hecho: Pinet,1910,418
Población de Hecho: Pinet,1900,363
Población de Hecho: Pobla de Farnals (La),1991,4501
Población de Hecho: Pobla de Farnals (La),1981,4169
Población de Hecho: Pobla de Farnals (La),1970,2606
Población de Hecho: Pobla de Farnals (La),1960,1550
Población de Hecho: Pobla de Farnals (La),1950,1514
Población de Hecho: Pobla de Farnals (La),1940,1435
Población de Hecho: Pobla de Farnals (La),1930,1326
Población de Hecho: Pobla de Farnals (La),1920,1258
Población de Hecho: Pobla de Farnals (La),1910,1145
Población de Hecho: Pobla de Farnals (La),1900,1081
Población de Hecho: Pobla de Vallbona (La),1991,8085
Población de Hecho: Pobla de Vallbona (La),1981,7054
Población de Hecho: Pobla de Vallbona (La),1970,5626
Población de Hecho: Pobla de Vallbona (La),1960,4912
Población de Hecho: Pobla de Vallbona (La),1950,5864
Población de Hecho: Pobla de Vallbona (La),1940,5404
Población de Hecho: Pobla de Vallbona (La),1930,4775
Población de Hecho: Pobla de Vallbona (La),1920,4327
Población de Hecho: Pobla de Vallbona (La),1910,4035
Población de Hecho: Pobla de Vallbona (La),1900,3491
Población de Hecho: Pobla del Duc (La),1991,2522
Población de Hecho: Pobla del Duc (La),1981,2666
Población de Hecho: Pobla del Duc (La),1970,2541
Población de Hecho: Pobla del Duc (La),1960,2333
Población de Hecho: Pobla del Duc (La),1950,2182
Población de Hecho: Pobla del Duc (La),1940,1955
Población de Hecho: Pobla del Duc (La),1930,2016
Población de Hecho: Pobla del Duc (La),1920,1836
Población de Hecho: Pobla del Duc (La),1910,1946
Población de Hecho: Pobla del Duc (La),1900,1954
Población de Hecho: Pobla Llarga (La),1991,4353
Población de Hecho: Pobla Llarga (La),1981,4418
Población de Hecho: Pobla Llarga (La),1970,4293
Población de Hecho: Pobla Llarga (La),1960,4050
Población de Hecho: Pobla Llarga (La),1950,4080
Población de Hecho: Pobla Llarga (La),1940,3928
Población de Hecho: Pobla Llarga (La),1930,3254
Población de Hecho: Pobla Llarga (La),1920,3507
Población de Hecho: Pobla Llarga (La),1910,3223
Población de Hecho: Pobla Llarga (La),1900,2213
Población de Hecho: Polinyà de Xúquer,1991,2946
Población de Hecho: Polinyà de Xúquer,1981,2980
Población de Hecho: Polinyà de Xúquer,1970,2909
Población de Hecho: Polinyà de Xúquer,1960,3061
Población de Hecho: Polinyà de Xúquer,1950,3066
Población de Hecho: Polinyà de Xúquer,1940,3084
Población de Hecho: Polinyà de Xúquer,1930,2829
Población de Hecho: Polinyà de Xúquer,1920,2596
Población de Hecho: Polinyà de Xúquer,1910,2570
Población de Hecho: Polinyà de Xúquer,1900,1925
Población de Hecho: Potríes,1991,964
Población de Hecho: Potríes,1981,971
Población de Hecho: Potríes,1970,1049
Población de Hecho: Potríes,1960,1112
Población de Hecho: Potríes,1950,1042
Población de Hecho: Potríes,1940,1342
Población de Hecho: Potríes,1930,1078
Población de Hecho: Potríes,1920,868
Población de Hecho: Potríes,1910,917
Población de Hecho: Potríes,1900,834
Población de Hecho: Puçol,1991,12432
Población de Hecho: Puçol,1981,11466
Población de Hecho: Puçol,1970,9647
Población de Hecho: Puçol,1960,6984
Población de Hecho: Puçol,1950,5456
Población de Hecho: Puçol,1940,4959
Población de Hecho: Puçol,1930,4562
Población de Hecho: Puçol,1920,4110
Población de Hecho: Puçol,1910,4028
Población de Hecho: Puçol,1900,3702
Población de Hecho: Puebla de San Miguel,1991,35
Población de Hecho: Puebla de San Miguel,1981,45
Población de Hecho: Puebla de San Miguel,1970,96
Población de Hecho: Puebla de San Miguel,1960,287
Población de Hecho: Puebla de San Miguel,1950,357
Población de Hecho: Puebla de San Miguel,1940,369
Población de Hecho: Puebla de San Miguel,1930,375
Población de Hecho: Puebla de San Miguel,1920,399
Población de Hecho: Puebla de San Miguel,1910,369
Población de Hecho: Puebla de San Miguel,1900,377
Población de Hecho: Puig,1991,6430
Población de Hecho: Puig,1981,5111
Población de Hecho: Puig,1970,4497
Población de Hecho: Puig,1960,3522
Población de Hecho: Puig,1950,3390
Población de Hecho: Puig,1940,5139
Población de Hecho: Puig,1930,2620
Población de Hecho: Puig,1920,2558
Población de Hecho: Puig,1910,2420
Población de Hecho: Puig,1900,1923
Población de Hecho: Quart de les Valls,1991,1079
Población de Hecho: Quart de les Valls,1981,1122
Población de Hecho: Quart de les Valls,1970,1127
Población de Hecho: Quart de les Valls,1960,1188
Población de Hecho: Quart de les Valls,1950,1092
Población de Hecho: Quart de les Valls,1940,1107
Población de Hecho: Quart de les Valls,1930,1104
Población de Hecho: Quart de les Valls,1920,1037
Población de Hecho: Quart de les Valls,1910,1029
Población de Hecho: Quart de les Valls,1900,918
Población de Hecho: Quart de Poblet,1991,27404
Población de Hecho: Quart de Poblet,1981,27409
Población de Hecho: Quart de Poblet,1970,20529
Población de Hecho: Quart de Poblet,1960,10571
Población de Hecho: Quart de Poblet,1950,5408
Población de Hecho: Quart de Poblet,1940,3993
Población de Hecho: Quart de Poblet,1930,3152
Población de Hecho: Quart de Poblet,1920,2644
Población de Hecho: Quart de Poblet,1910,2263
Población de Hecho: Quart de Poblet,1900,1814
Población de Hecho: Quartell,1991,1331
Población de Hecho: Quartell,1981,1411
Población de Hecho: Quartell,1970,1260
Población de Hecho: Quartell,1960,1265
Población de Hecho: Quartell,1950,1114
Población de Hecho: Quartell,1940,1182
Población de Hecho: Quartell,1930,1093
Población de Hecho: Quartell,1920,1073
Población de Hecho: Quartell,1910,1077
Población de Hecho: Quartell,1900,999
Población de Hecho: Quatretonda,1991,2577
Población de Hecho: Quatretonda,1981,2540
Población de Hecho: Quatretonda,1970,2402
Población de Hecho: Quatretonda,1960,2334
Población de Hecho: Quatretonda,1950,2298
Población de Hecho: Quatretonda,1940,2198
Población de Hecho: Quatretonda,1930,2202
Población de Hecho: Quatretonda,1920,2119
Población de Hecho: Quatretonda,1910,2115
Población de Hecho: Quatretonda,1900,2114
Población de Hecho: Quesa,1991,776
Población de Hecho: Quesa,1981,796
Población de Hecho: Quesa,1970,893
Población de Hecho: Quesa,1960,1163
Población de Hecho: Quesa,1950,1407
Población de Hecho: Quesa,1940,1374
Población de Hecho: Quesa,1930,1346
Población de Hecho: Quesa,1920,1089
Población de Hecho: Quesa,1910,989
Población de Hecho: Quesa,1900,943
Población de Hecho: Rafelbuñol/Rafelbunyol,1991,4934
Población de Hecho: Rafelbuñol/Rafelbunyol,1981,4914
Población de Hecho: Rafelbuñol/Rafelbunyol,1970,4315
Población de Hecho: Rafelbuñol/Rafelbunyol,1960,3281
Población de Hecho: Rafelbuñol/Rafelbunyol,1950,2916
Población de Hecho: Rafelbuñol/Rafelbunyol,1940,2611
Población de Hecho: Rafelbuñol/Rafelbunyol,1930,2520
Población de Hecho: Rafelbuñol/Rafelbunyol,1920,2141
Población de Hecho: Rafelbuñol/Rafelbunyol,1910,1949
Población de Hecho: Rafelbuñol/Rafelbunyol,1900,1689
Población de Hecho: Rafelcofer,1991,1461
Población de Hecho: Rafelcofer,1981,1496
Población de Hecho: Rafelcofer,1970,1421
Población de Hecho: Rafelcofer,1960,1599
Población de Hecho: Rafelcofer,1950,1708
Población de Hecho: Rafelcofer,1940,1811
Población de Hecho: Rafelcofer,1930,1805
Población de Hecho: Rafelcofer,1920,1733
Población de Hecho: Rafelcofer,1910,1854
Población de Hecho: Rafelcofer,1900,1783
