city,year,population
Onda,2021,24939
Onda,2020,24980
Onda,2019,24859
Onda,2018,24850
Onda,2017,24807
Onda,2016,24856
Onda,2015,24963
Onda,2014,25228
Onda,2013,25572
Onda,2012,25571
Onda,2011,25704
Onda,2010,25778
Onda,2009,25691
Onda,2008,25362
Onda,2007,24140
Onda,2006,22526
Onda,2005,22281
Onda,2004,21566
Onda,2003,20909
Onda,2002,20326
Onda,2001,19716
Onda,2000,19303
Onda,1999,19110
Onda,1998,18909
Onda,1996,18680
Orpesa/Oropesa del Mar,2025,12640
Orpesa/Oropesa del Mar,2024,11785
Orpesa/Oropesa del Mar,2023,10958
Orpesa/Oropesa del Mar,2022,10184
Orpesa/Oropesa del Mar,2021,9755
Orpesa/Oropesa del Mar,2020,9339
Orpesa/Oropesa del Mar,2019,9076
Orpesa/Oropesa del Mar,2018,8830
Orpesa/Oropesa del Mar,2017,8983
Orpesa/Oropesa del Mar,2016,9245
Orpesa/Oropesa del Mar,2015,9493
Orpesa/Oropesa del Mar,2014,9625
Orpesa/Oropesa del Mar,2013,9878
Orpesa/Oropesa del Mar,2012,9898
Orpesa/Oropesa del Mar,2011,10088
Orpesa/Oropesa del Mar,2010,10787
Orpesa/Oropesa del Mar,2009,11188
Orpesa/Oropesa del Mar,2008,11245
Orpesa/Oropesa del Mar,2007,9613
Orpesa/Oropesa del Mar,2006,8527
Orpesa/Oropesa del Mar,2005,7208
Orpesa/Oropesa del Mar,2004,6153
Orpesa/Oropesa del Mar,2003,5179
Orpesa/Oropesa del Mar,2002,4538
Orpesa/Oropesa del Mar,2001,4078
Orpesa/Oropesa del Mar,2000,3734
Orpesa/Oropesa del Mar,1999,3392
Orpesa/Oropesa del Mar,1998,3044
Orpesa/Oropesa del Mar,1996,2578
Palanques,2025,34
Palanques,2024,34
Palanques,2023,36
Palanques,2022,38
Palanques,2021,36
Palanques,2020,34
Palanques,2019,30
Palanques,2018,31
Palanques,2017,34
Palanques,2016,35
Palanques,2015,31
Palanques,2014,30
Palanques,2013,33
Palanques,2012,31
Palanques,2011,32
Palanques,2010,34
Palanques,2009,35
Palanques,2008,34
Palanques,2007,31
Palanques,2006,33
Palanques,2005,32
Palanques,2004,27
Palanques,2003,25
Palanques,2002,25
Palanques,2001,25
Palanques,2000,21
Palanques,1999,24
Palanques,1998,23
Palanques,1996,23
Pavías,2025,72
Pavías,2024,73
Pavías,2023,74
Pavías,2022,74
Pavías,2021,72
Pavías,2020,68
Pavías,2019,61
Pavías,2018,62
Pavías,2017,63
Pavías,2016,69
Pavías,2015,74
Pavías,2014,54
Pavías,2013,59
Pavías,2012,59
Pavías,2011,59
Pavías,2010,62
Pavías,2009,61
Pavías,2008,57
Pavías,2007,60
Pavías,2006,62
Pavías,2005,60
Pavías,2004,58
Pavías,2003,59
Pavías,2002,59
Pavías,2001,61
Pavías,2000,61
Pavías,1999,57
Pavías,1998,58
Pavías,1996,62
Peníscola/Peñíscola,2025,8774
Peníscola/Peñíscola,2024,8496
Peníscola/Peñíscola,2023,8449
Peníscola/Peñíscola,2022,8210
Peníscola/Peñíscola,2021,7882
Peníscola/Peñíscola,2020,7683
Peníscola/Peñíscola,2019,7612
Peníscola/Peñíscola,2018,7447
Peníscola/Peñíscola,2017,7413
Peníscola/Peñíscola,2016,7421
Peníscola/Peñíscola,2015,7444
Peníscola/Peñíscola,2014,7457
Peníscola/Peñíscola,2013,8182
Peníscola/Peñíscola,2012,8214
Peníscola/Peñíscola,2011,8094
Peníscola/Peñíscola,2010,8051
Peníscola/Peñíscola,2009,7894
Peníscola/Peñíscola,2008,7560
Peníscola/Peñíscola,2007,6884
Peníscola/Peñíscola,2006,6432
Peníscola/Peñíscola,2005,6149
Peníscola/Peñíscola,2004,5809
Peníscola/Peñíscola,2003,5685
Peníscola/Peñíscola,2002,5245
Peníscola/Peñíscola,2001,4887
Peníscola/Peñíscola,2000,4548
Peníscola/Peñíscola,1999,4258
Peníscola/Peñíscola,1998,4047
Peníscola/Peñíscola,1996,3821
Pina de Montalgrao,2025,121
Pina de Montalgrao,2024,118
Pina de Montalgrao,2023,119
Pina de Montalgrao,2022,113
Pina de Montalgrao,2021,114
Pina de Montalgrao,2020,110
Pina de Montalgrao,2019,111
Pina de Montalgrao,2018,114
Pina de Montalgrao,2017,121
Pina de Montalgrao,2016,127
Pina de Montalgrao,2015,129
Pina de Montalgrao,2014,134
Pina de Montalgrao,2013,139
Pina de Montalgrao,2012,149
Pina de Montalgrao,2011,149
Pina de Montalgrao,2010,148
Pina de Montalgrao,2009,147
Pina de Montalgrao,2008,151
Pina de Montalgrao,2007,156
Pina de Montalgrao,2006,161
Pina de Montalgrao,2005,153
Pina de Montalgrao,2004,151
Pina de Montalgrao,2003,158
Pina de Montalgrao,2002,162
Pina de Montalgrao,2001,165
Pina de Montalgrao,2000,167
Pina de Montalgrao,1999,168
Pina de Montalgrao,1998,167
Pina de Montalgrao,1996,175
"Pobla de Benifassà, la",2025,229
"Pobla de Benifassà, la",2024,240
"Pobla de Benifassà, la",2023,235
"Pobla de Benifassà, la",2022,225
"Pobla de Benifassà, la",2021,213
"Pobla de Benifassà, la",2020,199
"Pobla de Benifassà, la",2019,202
"Pobla de Benifassà, la",2018,197
"Pobla de Benifassà, la",2017,203
"Pobla de Benifassà, la",2016,209
"Pobla de Benifassà, la",2015,228
"Pobla de Benifassà, la",2014,226
"Pobla de Benifassà, la",2013,254
"Pobla de Benifassà, la",2012,290
"Pobla de Benifassà, la",2011,316
"Pobla de Benifassà, la",2010,283
"Pobla de Benifassà, la",2009,296
"Pobla de Benifassà, la",2008,299
"Pobla de Benifassà, la",2007,263
"Pobla de Benifassà, la",2006,252
"Pobla de Benifassà, la",2005,246
"Pobla de Benifassà, la",2004,256
"Pobla de Benifassà, la",2003,228
"Pobla de Benifassà, la",2002,243
"Pobla de Benifassà, la",2001,254
"Pobla de Benifassà, la",2000,269
"Pobla de Benifassà, la",1999,232
"Pobla de Benifassà, la",1998,217
"Pobla de Benifassà, la",1996,202
"Pobla Tornesa, la",2025,1322
"Pobla Tornesa, la",2024,1325
"Pobla Tornesa, la",2023,1309
"Pobla Tornesa, la",2022,1304
"Pobla Tornesa, la",2021,1239
"Pobla Tornesa, la",2020,1212
"Pobla Tornesa, la",2019,1211
"Pobla Tornesa, la",2018,1208
"Pobla Tornesa, la",2017,1227
"Pobla Tornesa, la",2016,1200
"Pobla Tornesa, la",2015,1191
"Pobla Tornesa, la",2014,1172
"Pobla Tornesa, la",2013,1164
"Pobla Tornesa, la",2012,1166
"Pobla Tornesa, la",2011,1165
"Pobla Tornesa, la",2010,1156
"Pobla Tornesa, la",2009,1106
"Pobla Tornesa, la",2008,980
"Pobla Tornesa, la",2007,928
"Pobla Tornesa, la",2006,845
"Pobla Tornesa, la",2005,790
"Pobla Tornesa, la",2004,670
"Pobla Tornesa, la",2003,631
"Pobla Tornesa, la",2002,614
"Pobla Tornesa, la",2001,564
"Pobla Tornesa, la",2000,558
"Pobla Tornesa, la",1999,540
"Pobla Tornesa, la",1998,532
"Pobla Tornesa, la",1996,529
Portell de Morella,2025,155
Portell de Morella,2024,155
Portell de Morella,2023,166
Portell de Morella,2022,178
Portell de Morella,2021,181
Portell de Morella,2020,188
Portell de Morella,2019,197
Portell de Morella,2018,197
Portell de Morella,2017,200
Portell de Morella,2016,200
Portell de Morella,2015,218
Portell de Morella,2014,222
Portell de Morella,2013,226
Portell de Morella,2012,234
Portell de Morella,2011,235
Portell de Morella,2010,244
Portell de Morella,2009,254
Portell de Morella,2008,258
Portell de Morella,2007,264
Portell de Morella,2006,254
Portell de Morella,2005,248
Portell de Morella,2004,252
Portell de Morella,2003,259
Portell de Morella,2002,259
Portell de Morella,2001,263
Portell de Morella,2000,262
Portell de Morella,1999,268
Portell de Morella,1998,265
Portell de Morella,1996,277
Puebla de Arenoso,2025,169
Puebla de Arenoso,2024,174
Puebla de Arenoso,2023,169
Puebla de Arenoso,2022,162
Puebla de Arenoso,2021,158
Puebla de Arenoso,2020,152
Puebla de Arenoso,2019,158
Puebla de Arenoso,2018,144
Puebla de Arenoso,2017,133
Puebla de Arenoso,2016,143
Puebla de Arenoso,2015,141
Puebla de Arenoso,2014,154
Puebla de Arenoso,2013,174
Puebla de Arenoso,2012,174
Puebla de Arenoso,2011,175
Puebla de Arenoso,2010,201
Puebla de Arenoso,2009,202
Puebla de Arenoso,2008,211
Puebla de Arenoso,2007,209
Puebla de Arenoso,2006,184
Puebla de Arenoso,2005,169
Puebla de Arenoso,2004,158
Puebla de Arenoso,2003,161
Puebla de Arenoso,2002,164
Puebla de Arenoso,2001,161
Puebla de Arenoso,2000,164
Puebla de Arenoso,1999,171
Puebla de Arenoso,1998,173
Puebla de Arenoso,1996,178
Ribesalbes,2025,1191
Ribesalbes,2024,1163
Ribesalbes,2023,1135
Ribesalbes,2022,1159
Ribesalbes,2021,1156
Ribesalbes,2020,1163
Ribesalbes,2019,1174
Ribesalbes,2018,1180
Ribesalbes,2017,1210
Ribesalbes,2016,1223
Ribesalbes,2015,1233
Ribesalbes,2014,1265
Ribesalbes,2013,1297
Ribesalbes,2012,1317
Ribesalbes,2011,1342
Ribesalbes,2010,1359
Ribesalbes,2009,1373
Ribesalbes,2008,1363
Ribesalbes,2007,1321
Ribesalbes,2006,1342
Ribesalbes,2005,1336
Ribesalbes,2004,1302
Ribesalbes,2003,1285
Ribesalbes,2002,1306
Ribesalbes,2001,1300
Ribesalbes,2000,1284
Ribesalbes,1999,1283
Ribesalbes,1998,1283
Ribesalbes,1996,1310
Rossell,2025,910
Rossell,2024,892
Rossell,2023,891
Rossell,2022,886
Rossell,2021,904
Rossell,2020,912
Rossell,2019,937
Rossell,2018,952
Rossell,2017,987
Rossell,2016,1002
Rossell,2015,1020
Rossell,2014,1041
Rossell,2013,1097
Rossell,2012,1160
Rossell,2011,1164
Rossell,2010,1189
Rossell,2009,1187
Rossell,2008,1217
Rossell,2007,1228
Rossell,2006,1275
Rossell,2005,1260
Rossell,2004,1291
Rossell,2003,1277
Rossell,2002,1272
Rossell,2001,1230
Rossell,2000,1119
Rossell,1999,1111
Rossell,1998,1148
Rossell,1996,1206
Sacañet,2025,67
Sacañet,2024,77
Sacañet,2023,86
Sacañet,2022,52
Sacañet,2021,57
Sacañet,2020,62
Sacañet,2019,67
Sacañet,2018,59
Sacañet,2017,62
Sacañet,2016,67
Sacañet,2015,80
Sacañet,2014,78
Sacañet,2013,72
Sacañet,2012,77
Sacañet,2011,87
Sacañet,2010,78
Sacañet,2009,85
Sacañet,2008,100
Sacañet,2007,114
Sacañet,2006,111
Sacañet,2005,116
Sacañet,2004,147
Sacañet,2003,161
Sacañet,2002,68
Sacañet,2001,76
Sacañet,2000,84
Sacañet,1999,94
Sacañet,1998,119
Sacañet,1996,124
"Salzadella, la",2025,671
"Salzadella, la",2024,678
"Salzadella, la",2023,660
"Salzadella, la",2022,671
"Salzadella, la",2021,683
"Salzadella, la",2020,700
"Salzadella, la",2019,704
"Salzadella, la",2018,729
"Salzadella, la",2017,743
"Salzadella, la",2016,751
"Salzadella, la",2015,762
"Salzadella, la",2014,801
"Salzadella, la",2013,817
"Salzadella, la",2012,850
"Salzadella, la",2011,870
"Salzadella, la",2010,850
"Salzadella, la",2009,838
"Salzadella, la",2008,855
"Salzadella, la",2007,863
"Salzadella, la",2006,816
"Salzadella, la",2005,806
"Salzadella, la",2004,801
"Salzadella, la",2003,788
"Salzadella, la",2002,794
"Salzadella, la",2001,801
"Salzadella, la",2000,814
"Salzadella, la",1999,808
"Salzadella, la",1998,797
"Salzadella, la",1996,824
San Rafael del Río,2025,532
San Rafael del Río,2024,530
San Rafael del Río,2023,494
San Rafael del Río,2022,484
San Rafael del Río,2021,468
San Rafael del Río,2020,466
San Rafael del Río,2019,469
San Rafael del Río,2018,462
San Rafael del Río,2017,464
San Rafael del Río,2016,483
San Rafael del Río,2015,502
San Rafael del Río,2014,512
San Rafael del Río,2013,546
San Rafael del Río,2012,556
San Rafael del Río,2011,552
San Rafael del Río,2010,550
San Rafael del Río,2009,546
San Rafael del Río,2008,551
San Rafael del Río,2007,532
San Rafael del Río,2006,511
San Rafael del Río,2005,482
San Rafael del Río,2004,481
San Rafael del Río,2003,451
San Rafael del Río,2002,445
San Rafael del Río,2001,451
San Rafael del Río,2000,455
San Rafael del Río,1999,455
San Rafael del Río,1998,462
San Rafael del Río,1996,492
Sant Joan de Moró,2025,3695
Sant Joan de Moró,2024,3644
Sant Joan de Moró,2023,3516
Sant Joan de Moró,2022,3387
Sant Joan de Moró,2021,3307
Sant Joan de Moró,2020,3232
Sant Joan de Moró,2019,3159
Sant Joan de Moró,2018,3099
Sant Joan de Moró,2017,3084
Sant Joan de Moró,2016,3043
Sant Joan de Moró,2015,3051
Sant Joan de Moró,2014,3045
Sant Joan de Moró,2013,3025
Sant Joan de Moró,2012,2999
Sant Joan de Moró,2011,2938
Sant Joan de Moró,2010,2910
Sant Joan de Moró,2009,2893
Sant Joan de Moró,2008,2774
Sant Joan de Moró,2007,2545
Sant Joan de Moró,2006,2375
Sant Joan de Moró,2005,2157
Sant Joan de Moró,2004,1930
Sant Joan de Moró,2003,1915
Sant Joan de Moró,2002,1862
Sant Joan de Moró,2001,1842
Sant Joan de Moró,2000,1783
Sant Joan de Moró,1999,1741
Sant Joan de Moró,1998,1683
Sant Joan de Moró,1996,1669
Sant Jordi/San Jorge,2025,1554
Sant Jordi/San Jorge,2024,1381
Sant Jordi/San Jorge,2023,1249
Sant Jordi/San Jorge,2022,1171
Sant Jordi/San Jorge,2021,1063
Sant Jordi/San Jorge,2020,990
Sant Jordi/San Jorge,2019,972
Sant Jordi/San Jorge,2018,935
Sant Jordi/San Jorge,2017,937
Sant Jordi/San Jorge,2016,970
Sant Jordi/San Jorge,2015,1020
Sant Jordi/San Jorge,2014,1078
Sant Jordi/San Jorge,2013,1127
Sant Jordi/San Jorge,2012,1126
Sant Jordi/San Jorge,2011,1111
Sant Jordi/San Jorge,2010,1078
Sant Jordi/San Jorge,2009,1042
Sant Jordi/San Jorge,2008,982
Sant Jordi/San Jorge,2007,935
Sant Jordi/San Jorge,2006,782
Sant Jordi/San Jorge,2005,744
Sant Jordi/San Jorge,2004,637
Sant Jordi/San Jorge,2003,646
Sant Jordi/San Jorge,2002,637
Sant Jordi/San Jorge,2001,605
Sant Jordi/San Jorge,2000,581
Sant Jordi/San Jorge,1999,572
Sant Jordi/San Jorge,1998,577
Sant Jordi/San Jorge,1996,573
Sant Mateu,2025,2021
Sant Mateu,2024,2004
Sant Mateu,2023,1987
Sant Mateu,2022,1954
Sant Mateu,2021,1968
Sant Mateu,2020,1952
Sant Mateu,2019,1963
Sant Mateu,2018,1974
Sant Mateu,2017,1958
Sant Mateu,2016,1979
Sant Mateu,2015,1995
Sant Mateu,2014,2031
Sant Mateu,2013,2066
Sant Mateu,2012,2112
Sant Mateu,2011,2118
Sant Mateu,2010,2169
Sant Mateu,2009,2187
Sant Mateu,2008,2162
Sant Mateu,2007,2084
Sant Mateu,2006,2043
Sant Mateu,2005,1999
Sant Mateu,2004,1956
Sant Mateu,2003,1930
Sant Mateu,2002,1913
Sant Mateu,2001,1823
Sant Mateu,2000,1806
Sant Mateu,1999,1797
Sant Mateu,1998,1780
Sant Mateu,1996,1779
Santa Magdalena de Pulpis,2025,771
Santa Magdalena de Pulpis,2024,768
Santa Magdalena de Pulpis,2023,784
Santa Magdalena de Pulpis,2022,776
Santa Magdalena de Pulpis,2021,755
Santa Magdalena de Pulpis,2020,754
Santa Magdalena de Pulpis,2019,768
Santa Magdalena de Pulpis,2018,761
Santa Magdalena de Pulpis,2017,765
Santa Magdalena de Pulpis,2016,791
Santa Magdalena de Pulpis,2015,810
Santa Magdalena de Pulpis,2014,830
Santa Magdalena de Pulpis,2013,891
Santa Magdalena de Pulpis,2012,876
Santa Magdalena de Pulpis,2011,848
Santa Magdalena de Pulpis,2010,841
Santa Magdalena de Pulpis,2009,873
Santa Magdalena de Pulpis,2008,874
Santa Magdalena de Pulpis,2007,826
Santa Magdalena de Pulpis,2006,836
Santa Magdalena de Pulpis,2005,835
Santa Magdalena de Pulpis,2004,812
Santa Magdalena de Pulpis,2003,788
Santa Magdalena de Pulpis,2002,786
Santa Magdalena de Pulpis,2001,744
Santa Magdalena de Pulpis,2000,723
Santa Magdalena de Pulpis,1999,712
Santa Magdalena de Pulpis,1998,693
Santa Magdalena de Pulpis,1996,728
Segorbe,2025,9805
Segorbe,2024,9640
Segorbe,2023,9425
Segorbe,2022,9146
Segorbe,2021,9139
Segorbe,2020,9097
Segorbe,2019,8978
Segorbe,2018,8878
Segorbe,2017,8969
Segorbe,2016,9005
Segorbe,2015,9073
Segorbe,2014,9233
Segorbe,2013,9089
Segorbe,2012,9291
Segorbe,2011,9326
Segorbe,2010,9267
Segorbe,2009,9244
Segorbe,2008,9131
Segorbe,2007,8889
Segorbe,2006,8730
Segorbe,2005,8456
Segorbe,2004,8299
Segorbe,2003,8229
Segorbe,2002,8127
Segorbe,2001,7946
Segorbe,2000,7839
Segorbe,1999,7768
Segorbe,1998,7710
Segorbe,1996,7657
"Serratella, la",2025,113
"Serratella, la",2024,113
"Serratella, la",2023,110
"Serratella, la",2022,103
"Serratella, la",2021,92
"Serratella, la",2020,95
"Serratella, la",2019,101
"Serratella, la",2018,101
"Serratella, la",2017,101
"Serratella, la",2016,99
"Serratella, la",2015,101
"Serratella, la",2014,99
"Serratella, la",2013,94
"Serratella, la",2012,101
"Serratella, la",2011,103
"Serratella, la",2010,102
"Serratella, la",2009,100
"Serratella, la",2008,88
"Serratella, la",2007,93
"Serratella, la",2006,93
"Serratella, la",2005,91
"Serratella, la",2004,91
"Serratella, la",2003,87
"Serratella, la",2002,94
"Serratella, la",2001,85
"Serratella, la",2000,87
"Serratella, la",1999,92
"Serratella, la",1998,96
"Serratella, la",1996,109
Sierra Engarcerán,2025,1039
Sierra Engarcerán,2024,1043
Sierra Engarcerán,2023,1045
Sierra Engarcerán,2022,997
Sierra Engarcerán,2021,992
Sierra Engarcerán,2020,988
Sierra Engarcerán,2019,976
Sierra Engarcerán,2018,1023
Sierra Engarcerán,2017,1012
Sierra Engarcerán,2016,1019
Sierra Engarcerán,2015,1018
Sierra Engarcerán,2014,1031
Sierra Engarcerán,2013,1048
Sierra Engarcerán,2012,1066
Sierra Engarcerán,2011,1054
Sierra Engarcerán,2010,1032
Sierra Engarcerán,2009,1039
Sierra Engarcerán,2008,1037
Sierra Engarcerán,2007,1048
Sierra Engarcerán,2006,1069
Sierra Engarcerán,2005,1079
Sierra Engarcerán,2004,1073
Sierra Engarcerán,2003,1079
Sierra Engarcerán,2002,1075
Sierra Engarcerán,2001,1080
Sierra Engarcerán,2000,1098
Sierra Engarcerán,1999,1072
Sierra Engarcerán,1998,1084
Sierra Engarcerán,1996,1090
Soneja,2025,1521
Soneja,2024,1513
Soneja,2023,1508
Soneja,2022,1520
Soneja,2021,1479
Soneja,2020,1456
Soneja,2019,1447
Soneja,2018,1439
Soneja,2017,1468
Soneja,2016,1463
Soneja,2015,1476
Soneja,2014,1489
Soneja,2013,1514
Soneja,2012,1525
Soneja,2011,1533
Soneja,2010,1542
Soneja,2009,1525
Soneja,2008,1476
Soneja,2007,1429
Soneja,2006,1408
Soneja,2005,1365
Soneja,2004,1350
Soneja,2003,1349
Soneja,2002,1385
Soneja,2001,1369
Soneja,2000,1379
Soneja,1999,1383
Soneja,1998,1387
Soneja,1996,1416
Sot de Ferrer,2025,492
Sot de Ferrer,2024,498
Sot de Ferrer,2023,474
Sot de Ferrer,2022,447
Sot de Ferrer,2021,428
Sot de Ferrer,2020,409
Sot de Ferrer,2019,415
Sot de Ferrer,2018,428
Sot de Ferrer,2017,429
Sot de Ferrer,2016,418
Sot de Ferrer,2015,428
Sot de Ferrer,2014,437
Sot de Ferrer,2013,439
Sot de Ferrer,2012,447
Sot de Ferrer,2011,442
Sot de Ferrer,2010,460
Sot de Ferrer,2009,460
Sot de Ferrer,2008,471
Sot de Ferrer,2007,484
Sot de Ferrer,2006,475
Sot de Ferrer,2005,470
Sot de Ferrer,2004,487
Sot de Ferrer,2003,475
Sot de Ferrer,2002,424
Sot de Ferrer,2001,427
Sot de Ferrer,2000,422
Sot de Ferrer,1999,425
Sot de Ferrer,1998,405
Sot de Ferrer,1996,412
Suera/Sueras,2025,593
Suera/Sueras,2024,573
Suera/Sueras,2023,572
Suera/Sueras,2022,565
Suera/Sueras,2021,554
Suera/Sueras,2020,524
Suera/Sueras,2019,525
Suera/Sueras,2018,520
Suera/Sueras,2017,522
Suera/Sueras,2016,551
Suera/Sueras,2015,564
Suera/Sueras,2014,599
Suera/Sueras,2013,650
Suera/Sueras,2012,650
Suera/Sueras,2011,672
Suera/Sueras,2010,680
Suera/Sueras,2009,654
Suera/Sueras,2008,643
Suera/Sueras,2007,612
Suera/Sueras,2006,592
Suera/Sueras,2005,640
Suera/Sueras,2004,573
Suera/Sueras,2003,607
Suera/Sueras,2002,579
Suera/Sueras,2001,558
Suera/Sueras,2000,547
Suera/Sueras,1999,549
Suera/Sueras,1998,548
Suera/Sueras,1996,568
Tales,2025,827
Tales,2024,834
Tales,2023,852
Tales,2022,853
Tales,2021,843
Tales,2020,801
Tales,2019,825
Tales,2018,814
Tales,2017,808
Tales,2016,812
Tales,2015,836
Tales,2014,858
Tales,2013,889
Tales,2012,902
Tales,2011,890
Tales,2010,893
Tales,2009,883
Tales,2008,879
Tales,2007,830
Tales,2006,828
Tales,2005,796
Tales,2004,753
Tales,2003,731
Tales,2002,746
Tales,2001,748
Tales,2000,763
Tales,1999,775
Tales,1998,763
Tales,1996,770
Teresa,2025,254
Teresa,2024,231
Teresa,2023,250
Teresa,2022,253
Teresa,2021,245
Teresa,2020,247
Teresa,2019,242
Teresa,2018,249
Teresa,2017,250
Teresa,2016,266
Teresa,2015,277
Teresa,2014,283
Teresa,2013,286
Teresa,2012,275
Teresa,2011,284
Teresa,2010,288
Teresa,2009,297
Teresa,2008,303
Teresa,2007,311
Teresa,2006,320
Teresa,2005,341
Teresa,2004,328
Teresa,2003,321
Teresa,2002,330
Teresa,2001,342
Teresa,2000,345
Teresa,1999,359
Teresa,1998,368
Teresa,1996,382
Tírig,2025,417
Tírig,2024,432
Tírig,2023,430
Tírig,2022,417
Tírig,2021,419
Tírig,2020,420
Tírig,2019,419
Tírig,2018,435
Tírig,2017,437
Tírig,2016,465
Tírig,2015,489
Tírig,2014,497
Tírig,2013,540
Tírig,2012,550
Tírig,2011,560
Tírig,2010,557
Tírig,2009,554
Tírig,2008,562
Tírig,2007,551
Tírig,2006,555
Tírig,2005,570
Tírig,2004,573
Tírig,2003,554
Tírig,2002,566
Tírig,2001,549
Tírig,2000,551
Tírig,1999,556
Tírig,1998,567
Tírig,1996,575
Todolella,2025,136
Todolella,2024,147
Todolella,2023,144
Todolella,2022,156
Todolella,2021,145
Todolella,2020,141
Todolella,2019,155
Todolella,2018,138
Todolella,2017,136
Todolella,2016,147
Todolella,2015,140
Todolella,2014,140
Todolella,2013,152
Todolella,2012,148
Todolella,2011,146
Todolella,2010,137
Todolella,2009,149
Todolella,2008,143
Todolella,2007,152
Todolella,2006,140
Todolella,2005,133
Todolella,2004,134
Todolella,2003,135
Todolella,2002,140
Todolella,2001,143
Todolella,2000,144
Todolella,1999,147
Todolella,1998,136
Todolella,1996,138
Toga,2025,106
Toga,2024,108
Toga,2023,112
Toga,2022,104
Toga,2021,101
Toga,2020,96
Toga,2019,100
Toga,2018,100
Toga,2017,89
Toga,2016,98
Toga,2015,106
Toga,2014,112
Toga,2013,123
Toga,2012,140
Toga,2011,126
Toga,2010,113
Toga,2009,112
Toga,2008,118
Toga,2007,111
Toga,2006,107
Toga,2005,90
Toga,2004,85
Toga,2003,77
Toga,2002,87
Toga,2001,93
Toga,2000,103
Toga,1999,107
Toga,1998,94
Toga,1996,110
Torás,2025,271
Torás,2024,268
Torás,2023,256
Torás,2022,249
Torás,2021,247
Torás,2020,232
Torás,2019,223
Torás,2018,229
Torás,2017,225
Torás,2016,228
Torás,2015,231
Torás,2014,238
Torás,2013,250
Torás,2012,258
Torás,2011,268
Torás,2010,253
Torás,2009,245
Torás,2008,250
Torás,2007,258
Torás,2006,255
Torás,2005,269
Torás,2004,266
Torás,2003,249
Torás,2002,262
Torás,2001,261
Torás,2000,258
Torás,1999,254
Torás,1998,259
Torás,1996,278
"Toro, El",2025,256
"Toro, El",2024,262
"Toro, El",2023,248
"Toro, El",2022,238
"Toro, El",2021,239
"Toro, El",2020,241
"Toro, El",2019,256
"Toro, El",2018,253
"Toro, El",2017,253
"Toro, El",2016,252
"Toro, El",2015,251
"Toro, El",2014,256
"Toro, El",2013,269
"Toro, El",2012,280
"Toro, El",2011,279
"Toro, El",2010,297
"Toro, El",2009,292
"Toro, El",2008,309
"Toro, El",2007,292
"Toro, El",2006,288
"Toro, El",2005,284
"Toro, El",2004,292
"Toro, El",2003,289
"Toro, El",2002,307
"Toro, El",2001,314
"Toro, El",2000,336
"Toro, El",1999,345
"Toro, El",1998,356
"Toro, El",1996,364
Torralba del Pinar,2025,57
Torralba del Pinar,2024,59
Torralba del Pinar,2023,69
Torralba del Pinar,2022,60
Torralba del Pinar,2021,63
Torralba del Pinar,2020,61
Torralba del Pinar,2019,69
Torralba del Pinar,2018,54
Torralba del Pinar,2017,57
Torralba del Pinar,2016,66
Torralba del Pinar,2015,71
Torralba del Pinar,2014,48
Torralba del Pinar,2013,49
Torralba del Pinar,2012,56
Torralba del Pinar,2011,54
Torralba del Pinar,2010,64
Torralba del Pinar,2009,62
Torralba del Pinar,2008,68
Torralba del Pinar,2007,71
Torralba del Pinar,2006,73
Torralba del Pinar,2005,66
Torralba del Pinar,2004,68
Torralba del Pinar,2003,77
Torralba del Pinar,2002,81
Torralba del Pinar,2001,78
Torralba del Pinar,2000,75
Torralba del Pinar,1999,69
Torralba del Pinar,1998,67
Torralba del Pinar,1996,71
"Torre d'en Besora, la",2025,164
"Torre d'en Besora, la",2024,163
"Torre d'en Besora, la",2023,164
"Torre d'en Besora, la",2022,165
"Torre d'en Besora, la",2021,167
"Torre d'en Besora, la",2020,167
"Torre d'en Besora, la",2019,158
"Torre d'en Besora, la",2018,157
"Torre d'en Besora, la",2017,158
"Torre d'en Besora, la",2016,166
"Torre d'en Besora, la",2015,163
"Torre d'en Besora, la",2014,167
"Torre d'en Besora, la",2013,179
"Torre d'en Besora, la",2012,179
"Torre d'en Besora, la",2011,177
"Torre d'en Besora, la",2010,182
"Torre d'en Besora, la",2009,185
"Torre d'en Besora, la",2008,184
"Torre d'en Besora, la",2007,180
"Torre d'en Besora, la",2006,189
"Torre d'en Besora, la",2005,204
"Torre d'en Besora, la",2004,190
"Torre d'en Besora, la",2003,184
"Torre d'en Besora, la",2002,194
"Torre d'en Besora, la",2001,202
"Torre d'en Besora, la",2000,210
"Torre d'en Besora, la",1999,212
"Torre d'en Besora, la",1998,210
"Torre d'en Besora, la",1996,227
"Torre d'en Doménec, la",2025,177
"Torre d'en Doménec, la",2024,182
"Torre d'en Doménec, la",2023,175
"Torre d'en Doménec, la",2022,167
"Torre d'en Doménec, la",2021,157
"Torre d'en Doménec, la",2020,162
"Torre d'en Doménec, la",2019,180
"Torre d'en Doménec, la",2018,191
"Torre d'en Doménec, la",2017,198
"Torre d'en Doménec, la",2016,212
"Torre d'en Doménec, la",2015,217
"Torre d'en Doménec, la",2014,213
"Torre d'en Doménec, la",2013,226
"Torre d'en Doménec, la",2012,241
"Torre d'en Doménec, la",2011,265
"Torre d'en Doménec, la",2010,247
"Torre d'en Doménec, la",2009,236
"Torre d'en Doménec, la",2008,243
