city,year,population
"12122 Useras/Useres, les",2001,979
"12122 Useras/Useres, les",2002,975
"12122 Useras/Useres, les",2003,982
"12122 Useras/Useres, les",2004,988
"12122 Useras/Useres, les",2005,1004
"12122 Useras/Useres, les",2006,1001
"12122 Useras/Useres, les",2007,990
"12122 Useras/Useres, les",2008,1008
"12122 Useras/Useres, les",2009,1005
"12122 Useras/Useres, les",2010,995
"12122 Useras/Useres, les",2011,1013
"12122 Useras/Useres, les",2012,1017
"12122 Useras/Useres, les",2013,964
"12122 Useras/Useres, les",2014,992
"12122 Useras/Useres, les",2015,1014
"12122 Useras/Useres, les",2016,994
"12122 Useras/Useres, les",2017,970
"12122 Useras/Useres, les",2018,966
"12122 Useras/Useres, les",2019,962
"12122 Useras/Useres, les",2020,959
"12122 Useras/Useres, les",2021,968
"12122 Useras/Useres, les",2022,949
12123 Vallat,1900,173
12123 Vallat,1910,117
12123 Vallat,1920,82
12123 Vallat,1930,106
12123 Vallat,1940,148
12123 Vallat,1950,109
12123 Vallat,1960,78
12123 Vallat,1970,27
12123 Vallat,1981,19
12123 Vallat,1991,8
12123 Vallat,1996,43
12123 Vallat,1997,
12123 Vallat,1998,46
12123 Vallat,1999,49
12123 Vallat,2000,57
12123 Vallat,2001,51
12123 Vallat,2002,51
12123 Vallat,2003,62
12123 Vallat,2004,62
12123 Vallat,2005,71
12123 Vallat,2006,69
12123 Vallat,2007,71
12123 Vallat,2008,79
12123 Vallat,2009,78
12123 Vallat,2010,76
12123 Vallat,2011,78
12123 Vallat,2012,73
12123 Vallat,2013,63
12123 Vallat,2014,54
12123 Vallat,2015,52
12123 Vallat,2016,54
12123 Vallat,2017,50
12123 Vallat,2018,49
12123 Vallat,2019,49
12123 Vallat,2020,51
12123 Vallat,2021,57
12123 Vallat,2022,54
12124 Vall d'Alba,1900,
12124 Vall d'Alba,1910,
12124 Vall d'Alba,1920,
12124 Vall d'Alba,1930,2719
12124 Vall d'Alba,1940,2677
12124 Vall d'Alba,1950,2551
12124 Vall d'Alba,1960,2438
12124 Vall d'Alba,1970,2299
12124 Vall d'Alba,1981,2135
12124 Vall d'Alba,1991,1949
12124 Vall d'Alba,1996,1853
12124 Vall d'Alba,1997,
12124 Vall d'Alba,1998,1856
12124 Vall d'Alba,1999,1933
12124 Vall d'Alba,2000,1948
12124 Vall d'Alba,2001,1996
12124 Vall d'Alba,2002,2013
12124 Vall d'Alba,2003,2027
12124 Vall d'Alba,2004,2045
12124 Vall d'Alba,2005,2103
12124 Vall d'Alba,2006,2438
12124 Vall d'Alba,2007,2747
12124 Vall d'Alba,2008,2906
12124 Vall d'Alba,2009,2951
12124 Vall d'Alba,2010,2954
12124 Vall d'Alba,2011,3036
12124 Vall d'Alba,2012,3036
12124 Vall d'Alba,2013,3041
12124 Vall d'Alba,2014,2873
12124 Vall d'Alba,2015,2844
12124 Vall d'Alba,2016,2809
12124 Vall d'Alba,2017,2781
12124 Vall d'Alba,2018,2817
12124 Vall d'Alba,2019,2807
12124 Vall d'Alba,2020,2856
12124 Vall d'Alba,2021,2943
12124 Vall d'Alba,2022,2959
12125 Vall de Almonacid,1900,893
12125 Vall de Almonacid,1910,879
12125 Vall de Almonacid,1920,777
12125 Vall de Almonacid,1930,757
12125 Vall de Almonacid,1940,643
12125 Vall de Almonacid,1950,613
12125 Vall de Almonacid,1960,538
12125 Vall de Almonacid,1970,469
12125 Vall de Almonacid,1981,309
12125 Vall de Almonacid,1991,271
12125 Vall de Almonacid,1996,288
12125 Vall de Almonacid,1997,
12125 Vall de Almonacid,1998,292
12125 Vall de Almonacid,1999,289
12125 Vall de Almonacid,2000,293
12125 Vall de Almonacid,2001,292
12125 Vall de Almonacid,2002,284
12125 Vall de Almonacid,2003,272
12125 Vall de Almonacid,2004,266
12125 Vall de Almonacid,2005,269
12125 Vall de Almonacid,2006,278
12125 Vall de Almonacid,2007,279
12125 Vall de Almonacid,2008,275
12125 Vall de Almonacid,2009,267
12125 Vall de Almonacid,2010,278
12125 Vall de Almonacid,2011,277
12125 Vall de Almonacid,2012,273
12125 Vall de Almonacid,2013,270
12125 Vall de Almonacid,2014,254
12125 Vall de Almonacid,2015,262
12125 Vall de Almonacid,2016,261
12125 Vall de Almonacid,2017,272
12125 Vall de Almonacid,2018,281
12125 Vall de Almonacid,2019,269
12125 Vall de Almonacid,2020,263
12125 Vall de Almonacid,2021,286
12125 Vall de Almonacid,2022,287
"12126 Vall d'Uixó, la",1900,8643
"12126 Vall d'Uixó, la",1910,8856
"12126 Vall d'Uixó, la",1920,8807
"12126 Vall d'Uixó, la",1930,9216
"12126 Vall d'Uixó, la",1940,9630
"12126 Vall d'Uixó, la",1950,11712
"12126 Vall d'Uixó, la",1960,18596
"12126 Vall d'Uixó, la",1970,24105
"12126 Vall d'Uixó, la",1981,26145
"12126 Vall d'Uixó, la",1991,27387
"12126 Vall d'Uixó, la",1996,28283
"12126 Vall d'Uixó, la",1997,
"12126 Vall d'Uixó, la",1998,28823
"12126 Vall d'Uixó, la",1999,28972
"12126 Vall d'Uixó, la",2000,29152
"12126 Vall d'Uixó, la",2001,29404
"12126 Vall d'Uixó, la",2002,29871
"12126 Vall d'Uixó, la",2003,30423
"12126 Vall d'Uixó, la",2004,30610
"12126 Vall d'Uixó, la",2005,31065
"12126 Vall d'Uixó, la",2006,31553
"12126 Vall d'Uixó, la",2007,31978
"12126 Vall d'Uixó, la",2008,32617
"12126 Vall d'Uixó, la",2009,32924
"12126 Vall d'Uixó, la",2010,32983
"12126 Vall d'Uixó, la",2011,32864
"12126 Vall d'Uixó, la",2012,32782
"12126 Vall d'Uixó, la",2013,32202
"12126 Vall d'Uixó, la",2014,31828
"12126 Vall d'Uixó, la",2015,31671
"12126 Vall d'Uixó, la",2016,31819
"12126 Vall d'Uixó, la",2017,31733
"12126 Vall d'Uixó, la",2018,31552
"12126 Vall d'Uixó, la",2019,31660
"12126 Vall d'Uixó, la",2020,31681
"12126 Vall d'Uixó, la",2021,31549
"12126 Vall d'Uixó, la",2022,31388
12127 Vallibona,1900,1708
12127 Vallibona,1910,1702
12127 Vallibona,1920,1418
12127 Vallibona,1930,1282
12127 Vallibona,1940,1202
12127 Vallibona,1950,1061
12127 Vallibona,1960,811
12127 Vallibona,1970,386
12127 Vallibona,1981,179
12127 Vallibona,1991,89
12127 Vallibona,1996,108
12127 Vallibona,1997,
12127 Vallibona,1998,102
12127 Vallibona,1999,93
12127 Vallibona,2000,93
12127 Vallibona,2001,94
12127 Vallibona,2002,99
12127 Vallibona,2003,97
12127 Vallibona,2004,89
12127 Vallibona,2005,91
12127 Vallibona,2006,100
12127 Vallibona,2007,98
12127 Vallibona,2008,98
12127 Vallibona,2009,90
12127 Vallibona,2010,100
12127 Vallibona,2011,101
12127 Vallibona,2012,100
12127 Vallibona,2013,90
12127 Vallibona,2014,87
12127 Vallibona,2015,85
12127 Vallibona,2016,81
12127 Vallibona,2017,77
12127 Vallibona,2018,75
12127 Vallibona,2019,69
12127 Vallibona,2020,66
12127 Vallibona,2021,67
12127 Vallibona,2022,61
12128 Vilafamés,1900,6708
12128 Vilafamés,1910,7314
12128 Vilafamés,1920,7356
12128 Vilafamés,1930,4154
12128 Vilafamés,1940,3652
12128 Vilafamés,1950,3385
12128 Vilafamés,1960,3219
12128 Vilafamés,1970,3018
12128 Vilafamés,1981,3063
12128 Vilafamés,1991,1399
12128 Vilafamés,1996,1422
12128 Vilafamés,1997,
12128 Vilafamés,1998,1427
12128 Vilafamés,1999,1453
12128 Vilafamés,2000,1471
12128 Vilafamés,2001,1480
12128 Vilafamés,2002,1546
12128 Vilafamés,2003,1532
12128 Vilafamés,2004,1603
12128 Vilafamés,2005,1730
12128 Vilafamés,2006,1806
12128 Vilafamés,2007,1872
12128 Vilafamés,2008,1992
12128 Vilafamés,2009,2017
12128 Vilafamés,2010,1984
12128 Vilafamés,2011,1951
12128 Vilafamés,2012,1935
12128 Vilafamés,2013,1920
12128 Vilafamés,2014,1912
12128 Vilafamés,2015,1867
12128 Vilafamés,2016,1851
12128 Vilafamés,2017,1822
12128 Vilafamés,2018,1833
12128 Vilafamés,2019,1842
12128 Vilafamés,2020,1829
12128 Vilafamés,2021,1840
12128 Vilafamés,2022,1864
12129 Vilafranca/Villafranca del Cid,1900,2898
12129 Vilafranca/Villafranca del Cid,1910,3101
12129 Vilafranca/Villafranca del Cid,1920,3268
12129 Vilafranca/Villafranca del Cid,1930,3564
12129 Vilafranca/Villafranca del Cid,1940,3571
12129 Vilafranca/Villafranca del Cid,1950,3673
12129 Vilafranca/Villafranca del Cid,1960,3459
12129 Vilafranca/Villafranca del Cid,1970,3481
12129 Vilafranca/Villafranca del Cid,1981,2923
12129 Vilafranca/Villafranca del Cid,1991,2680
12129 Vilafranca/Villafranca del Cid,1996,2740
12129 Vilafranca/Villafranca del Cid,1997,
12129 Vilafranca/Villafranca del Cid,1998,2680
12129 Vilafranca/Villafranca del Cid,1999,2654
12129 Vilafranca/Villafranca del Cid,2000,2635
12129 Vilafranca/Villafranca del Cid,2001,2580
12129 Vilafranca/Villafranca del Cid,2002,2566
12129 Vilafranca/Villafranca del Cid,2003,2576
12129 Vilafranca/Villafranca del Cid,2004,2569
12129 Vilafranca/Villafranca del Cid,2005,2547
12129 Vilafranca/Villafranca del Cid,2006,2518
12129 Vilafranca/Villafranca del Cid,2007,2480
12129 Vilafranca/Villafranca del Cid,2008,2520
12129 Vilafranca/Villafranca del Cid,2009,2521
12129 Vilafranca/Villafranca del Cid,2010,2540
12129 Vilafranca/Villafranca del Cid,2011,2527
12129 Vilafranca/Villafranca del Cid,2012,2494
12129 Vilafranca/Villafranca del Cid,2013,2399
12129 Vilafranca/Villafranca del Cid,2014,2352
12129 Vilafranca/Villafranca del Cid,2015,2295
12129 Vilafranca/Villafranca del Cid,2016,2289
12129 Vilafranca/Villafranca del Cid,2017,2267
12129 Vilafranca/Villafranca del Cid,2018,2227
12129 Vilafranca/Villafranca del Cid,2019,2200
12129 Vilafranca/Villafranca del Cid,2020,2197
12129 Vilafranca/Villafranca del Cid,2021,2201
12129 Vilafranca/Villafranca del Cid,2022,2154
12130 Villahermosa del Río,1900,2475
12130 Villahermosa del Río,1910,2741
12130 Villahermosa del Río,1920,2444
12130 Villahermosa del Río,1930,2436
12130 Villahermosa del Río,1940,2391
12130 Villahermosa del Río,1950,2118
12130 Villahermosa del Río,1960,1593
12130 Villahermosa del Río,1970,1084
12130 Villahermosa del Río,1981,542
12130 Villahermosa del Río,1991,524
12130 Villahermosa del Río,1996,474
12130 Villahermosa del Río,1997,
12130 Villahermosa del Río,1998,456
12130 Villahermosa del Río,1999,458
12130 Villahermosa del Río,2000,452
12130 Villahermosa del Río,2001,441
12130 Villahermosa del Río,2002,437
12130 Villahermosa del Río,2003,448
12130 Villahermosa del Río,2004,439
12130 Villahermosa del Río,2005,441
12130 Villahermosa del Río,2006,444
12130 Villahermosa del Río,2007,447
12130 Villahermosa del Río,2008,451
12130 Villahermosa del Río,2009,429
12130 Villahermosa del Río,2010,456
12130 Villahermosa del Río,2011,500
12130 Villahermosa del Río,2012,506
12130 Villahermosa del Río,2013,491
12130 Villahermosa del Río,2014,500
12130 Villahermosa del Río,2015,484
12130 Villahermosa del Río,2016,487
12130 Villahermosa del Río,2017,477
12130 Villahermosa del Río,2018,462
12130 Villahermosa del Río,2019,489
12130 Villahermosa del Río,2020,484
12130 Villahermosa del Río,2021,476
12130 Villahermosa del Río,2022,463
12131 Villamalur,1900,546
12131 Villamalur,1910,501
12131 Villamalur,1920,456
12131 Villamalur,1930,432
12131 Villamalur,1940,331
12131 Villamalur,1950,368
12131 Villamalur,1960,338
12131 Villamalur,1970,272
12131 Villamalur,1981,199
12131 Villamalur,1991,142
12131 Villamalur,1996,161
12131 Villamalur,1997,
12131 Villamalur,1998,149
12131 Villamalur,1999,148
12131 Villamalur,2000,141
12131 Villamalur,2001,127
12131 Villamalur,2002,118
12131 Villamalur,2003,113
12131 Villamalur,2004,108
12131 Villamalur,2005,104
12131 Villamalur,2006,100
12131 Villamalur,2007,98
12131 Villamalur,2008,90
12131 Villamalur,2009,92
12131 Villamalur,2010,102
12131 Villamalur,2011,102
12131 Villamalur,2012,92
12131 Villamalur,2013,82
12131 Villamalur,2014,75
12131 Villamalur,2015,70
12131 Villamalur,2016,68
12131 Villamalur,2017,62
12131 Villamalur,2018,63
12131 Villamalur,2019,62
12131 Villamalur,2020,102
12131 Villamalur,2021,92
12131 Villamalur,2022,85
12132 Vilanova d'Alcolea,1900,2125
12132 Vilanova d'Alcolea,1910,2081
12132 Vilanova d'Alcolea,1920,1891
12132 Vilanova d'Alcolea,1930,1969
12132 Vilanova d'Alcolea,1940,1627
12132 Vilanova d'Alcolea,1950,1516
12132 Vilanova d'Alcolea,1960,1296
12132 Vilanova d'Alcolea,1970,1114
12132 Vilanova d'Alcolea,1981,894
12132 Vilanova d'Alcolea,1991,726
12132 Vilanova d'Alcolea,1996,669
12132 Vilanova d'Alcolea,1997,
12132 Vilanova d'Alcolea,1998,632
12132 Vilanova d'Alcolea,1999,649
12132 Vilanova d'Alcolea,2000,639
12132 Vilanova d'Alcolea,2001,666
12132 Vilanova d'Alcolea,2002,655
12132 Vilanova d'Alcolea,2003,627
12132 Vilanova d'Alcolea,2004,637
12132 Vilanova d'Alcolea,2005,671
12132 Vilanova d'Alcolea,2006,671
12132 Vilanova d'Alcolea,2007,718
12132 Vilanova d'Alcolea,2008,703
12132 Vilanova d'Alcolea,2009,698
12132 Vilanova d'Alcolea,2010,698
12132 Vilanova d'Alcolea,2011,703
12132 Vilanova d'Alcolea,2012,688
12132 Vilanova d'Alcolea,2013,674
12132 Vilanova d'Alcolea,2014,604
12132 Vilanova d'Alcolea,2015,603
12132 Vilanova d'Alcolea,2016,595
12132 Vilanova d'Alcolea,2017,586
12132 Vilanova d'Alcolea,2018,575
12132 Vilanova d'Alcolea,2019,584
12132 Vilanova d'Alcolea,2020,569
12132 Vilanova d'Alcolea,2021,578
12132 Vilanova d'Alcolea,2022,571
12133 Villanueva de Viver,1900,349
12133 Villanueva de Viver,1910,341
12133 Villanueva de Viver,1920,342
12133 Villanueva de Viver,1930,314
12133 Villanueva de Viver,1940,307
12133 Villanueva de Viver,1950,320
12133 Villanueva de Viver,1960,277
12133 Villanueva de Viver,1970,198
12133 Villanueva de Viver,1981,164
12133 Villanueva de Viver,1991,107
12133 Villanueva de Viver,1996,95
12133 Villanueva de Viver,1997,
12133 Villanueva de Viver,1998,88
12133 Villanueva de Viver,1999,80
12133 Villanueva de Viver,2000,79
12133 Villanueva de Viver,2001,75
12133 Villanueva de Viver,2002,75
12133 Villanueva de Viver,2003,75
12133 Villanueva de Viver,2004,71
12133 Villanueva de Viver,2005,73
12133 Villanueva de Viver,2006,72
12133 Villanueva de Viver,2007,73
12133 Villanueva de Viver,2008,74
12133 Villanueva de Viver,2009,64
12133 Villanueva de Viver,2010,69
12133 Villanueva de Viver,2011,66
12133 Villanueva de Viver,2012,77
12133 Villanueva de Viver,2013,69
12133 Villanueva de Viver,2014,68
12133 Villanueva de Viver,2015,61
12133 Villanueva de Viver,2016,60
12133 Villanueva de Viver,2017,61
12133 Villanueva de Viver,2018,66
12133 Villanueva de Viver,2019,61
12133 Villanueva de Viver,2020,60
12133 Villanueva de Viver,2021,82
12133 Villanueva de Viver,2022,89
12134 Vilar de Canes,1900,707
12134 Vilar de Canes,1910,606
12134 Vilar de Canes,1920,549
12134 Vilar de Canes,1930,490
12134 Vilar de Canes,1940,467
12134 Vilar de Canes,1950,430
12134 Vilar de Canes,1960,340
12134 Vilar de Canes,1970,295
12134 Vilar de Canes,1981,237
12134 Vilar de Canes,1991,201
12134 Vilar de Canes,1996,188
12134 Vilar de Canes,1997,
12134 Vilar de Canes,1998,188
12134 Vilar de Canes,1999,188
12134 Vilar de Canes,2000,183
12134 Vilar de Canes,2001,180
12134 Vilar de Canes,2002,183
12134 Vilar de Canes,2003,181
12134 Vilar de Canes,2004,185
12134 Vilar de Canes,2005,185
12134 Vilar de Canes,2006,185
12134 Vilar de Canes,2007,178
12134 Vilar de Canes,2008,176
12134 Vilar de Canes,2009,175
12134 Vilar de Canes,2010,181
12134 Vilar de Canes,2011,186
12134 Vilar de Canes,2012,187
12134 Vilar de Canes,2013,186
12134 Vilar de Canes,2014,175
12134 Vilar de Canes,2015,175
12134 Vilar de Canes,2016,179
12134 Vilar de Canes,2017,177
12134 Vilar de Canes,2018,172
12134 Vilar de Canes,2019,169
12134 Vilar de Canes,2020,169
12134 Vilar de Canes,2021,174
12134 Vilar de Canes,2022,170
12135 Vila-real,1900,16068
12135 Vila-real,1910,17554
12135 Vila-real,1920,16770
12135 Vila-real,1930,18982
12135 Vila-real,1940,20025
12135 Vila-real,1950,20703
12135 Vila-real,1960,24516
12135 Vila-real,1970,33218
12135 Vila-real,1981,38385
12135 Vila-real,1991,37660
12135 Vila-real,1996,39550
12135 Vila-real,1997,
12135 Vila-real,1998,40124
12135 Vila-real,1999,40933
12135 Vila-real,2000,41531
12135 Vila-real,2001,42320
12135 Vila-real,2002,43595
12135 Vila-real,2003,44685
12135 Vila-real,2004,45582
12135 Vila-real,2005,46696
12135 Vila-real,2006,48055
12135 Vila-real,2007,49045
12135 Vila-real,2008,50626
12135 Vila-real,2009,51205
12135 Vila-real,2010,51367
12135 Vila-real,2011,51168
12135 Vila-real,2012,51357
12135 Vila-real,2013,51180
12135 Vila-real,2014,50755
12135 Vila-real,2015,50580
12135 Vila-real,2016,50252
12135 Vila-real,2017,50334
12135 Vila-real,2018,50577
12135 Vila-real,2019,50893
12135 Vila-real,2020,51293
12135 Vila-real,2021,51130
12135 Vila-real,2022,51369
"12136 Vilavella, la",1900,2275
"12136 Vilavella, la",1910,2394
"12136 Vilavella, la",1920,2462
"12136 Vilavella, la",1930,2742
"12136 Vilavella, la",1940,2570
"12136 Vilavella, la",1950,2730
"12136 Vilavella, la",1960,2842
"12136 Vilavella, la",1970,3150
"12136 Vilavella, la",1981,3401
"12136 Vilavella, la",1991,3458
"12136 Vilavella, la",1996,3413
"12136 Vilavella, la",1997,
"12136 Vilavella, la",1998,3401
"12136 Vilavella, la",1999,3376
"12136 Vilavella, la",2000,3366
"12136 Vilavella, la",2001,3376
"12136 Vilavella, la",2002,3366
"12136 Vilavella, la",2003,3369
"12136 Vilavella, la",2004,3360
"12136 Vilavella, la",2005,3363
"12136 Vilavella, la",2006,3368
"12136 Vilavella, la",2007,3391
"12136 Vilavella, la",2008,3418
"12136 Vilavella, la",2009,3397
"12136 Vilavella, la",2010,3357
"12136 Vilavella, la",2011,3321
"12136 Vilavella, la",2012,3281
"12136 Vilavella, la",2013,3272
"12136 Vilavella, la",2014,3273
"12136 Vilavella, la",2015,3253
"12136 Vilavella, la",2016,3243
"12136 Vilavella, la",2017,3215
"12136 Vilavella, la",2018,3226
"12136 Vilavella, la",2019,3157
"12136 Vilavella, la",2020,3125
"12136 Vilavella, la",2021,3111
"12136 Vilavella, la",2022,3084
12137 Villores,1900,533
12137 Villores,1910,484
12137 Villores,1920,459
12137 Villores,1930,443
12137 Villores,1940,416
12137 Villores,1950,415
12137 Villores,1960,352
12137 Villores,1970,235
12137 Villores,1981,120
12137 Villores,1991,90
12137 Villores,1996,72
12137 Villores,1997,
12137 Villores,1998,66
12137 Villores,1999,66
12137 Villores,2000,63
12137 Villores,2001,62
12137 Villores,2002,65
12137 Villores,2003,62
12137 Villores,2004,56
12137 Villores,2005,62
12137 Villores,2006,54
12137 Villores,2007,50
12137 Villores,2008,53
12137 Villores,2009,51
12137 Villores,2010,51
12137 Villores,2011,50
12137 Villores,2012,48
12137 Villores,2013,43
12137 Villores,2014,42
12137 Villores,2015,37
12137 Villores,2016,38
12137 Villores,2017,42
12137 Villores,2018,42
12137 Villores,2019,39
12137 Villores,2020,42
12137 Villores,2021,46
12137 Villores,2022,53
12138 Vinaròs,1900,8625
12138 Vinaròs,1910,7520
12138 Vinaròs,1920,7846
12138 Vinaròs,1930,8281
12138 Vinaròs,1940,9235
12138 Vinaròs,1950,9631
12138 Vinaròs,1960,10968
12138 Vinaròs,1970,13727
12138 Vinaròs,1981,17564
12138 Vinaròs,1991,19902
12138 Vinaròs,1996,20940
12138 Vinaròs,1997,
12138 Vinaròs,1998,21592
12138 Vinaròs,1999,22268
12138 Vinaròs,2000,22552
12138 Vinaròs,2001,23142
12138 Vinaròs,2002,23807
12138 Vinaròs,2003,24507
12138 Vinaròs,2004,24467
12138 Vinaròs,2005,25232
12138 Vinaròs,2006,26251
12138 Vinaròs,2007,26977
12138 Vinaròs,2008,27912
12138 Vinaròs,2009,28273
12138 Vinaròs,2010,28291
12138 Vinaròs,2011,28508
12138 Vinaròs,2012,28615
12138 Vinaròs,2013,28829
12138 Vinaròs,2014,28337
12138 Vinaròs,2015,28190
12138 Vinaròs,2016,28290
12138 Vinaròs,2017,28292
12138 Vinaròs,2018,28438
12138 Vinaròs,2019,28682
12138 Vinaròs,2020,28833
12138 Vinaròs,2021,28862
12138 Vinaròs,2022,29120
12139 Vistabella del Maestrat,1900,2418
12139 Vistabella del Maestrat,1910,2541
12139 Vistabella del Maestrat,1920,2342
12139 Vistabella del Maestrat,1930,2157
12139 Vistabella del Maestrat,1940,2001
12139 Vistabella del Maestrat,1950,1938
12139 Vistabella del Maestrat,1960,1584
12139 Vistabella del Maestrat,1970,1214
12139 Vistabella del Maestrat,1981,702
12139 Vistabella del Maestrat,1991,472
12139 Vistabella del Maestrat,1996,475
12139 Vistabella del Maestrat,1997,
12139 Vistabella del Maestrat,1998,473
12139 Vistabella del Maestrat,1999,467
12139 Vistabella del Maestrat,2000,453
12139 Vistabella del Maestrat,2001,433
12139 Vistabella del Maestrat,2002,414
12139 Vistabella del Maestrat,2003,423
12139 Vistabella del Maestrat,2004,418
12139 Vistabella del Maestrat,2005,410
12139 Vistabella del Maestrat,2006,399
12139 Vistabella del Maestrat,2007,404
12139 Vistabella del Maestrat,2008,426
12139 Vistabella del Maestrat,2009,412
12139 Vistabella del Maestrat,2010,421
12139 Vistabella del Maestrat,2011,413
12139 Vistabella del Maestrat,2012,419
12139 Vistabella del Maestrat,2013,402
12139 Vistabella del Maestrat,2014,384
12139 Vistabella del Maestrat,2015,370
12139 Vistabella del Maestrat,2016,364
12139 Vistabella del Maestrat,2017,352
12139 Vistabella del Maestrat,2018,342
12139 Vistabella del Maestrat,2019,339
12139 Vistabella del Maestrat,2020,333
12139 Vistabella del Maestrat,2021,337
12139 Vistabella del Maestrat,2022,334
12140 Viver,1900,2479
12140 Viver,1910,2742
12140 Viver,1920,2497
12140 Viver,1930,1949
12140 Viver,1940,2071
12140 Viver,1950,3005
12140 Viver,1960,2248
12140 Viver,1970,2056
12140 Viver,1981,1683
12140 Viver,1991,1205
12140 Viver,1996,1202
12140 Viver,1997,
12140 Viver,1998,1237
12140 Viver,1999,1265
12140 Viver,2000,1297
12140 Viver,2001,1285
12140 Viver,2002,1314
12140 Viver,2003,1386
12140 Viver,2004,1413
12140 Viver,2005,1441
12140 Viver,2006,1479
12140 Viver,2007,1611
12140 Viver,2008,1703
12140 Viver,2009,1754
12140 Viver,2010,1695
12140 Viver,2011,1681
12140 Viver,2012,1666
12140 Viver,2013,1633
12140 Viver,2014,1594
12140 Viver,2015,1558
12140 Viver,2016,1536
12140 Viver,2017,1509
12140 Viver,2018,1538
12140 Viver,2019,1536
12140 Viver,2020,1572
12140 Viver,2021,1661
12140 Viver,2022,1691
12141 Zorita del Maestrazgo,1900,1236
12141 Zorita del Maestrazgo,1910,1270
12141 Zorita del Maestrazgo,1920,1087
12141 Zorita del Maestrazgo,1930,1009
12141 Zorita del Maestrazgo,1940,861
12141 Zorita del Maestrazgo,1950,615
12141 Zorita del Maestrazgo,1960,479
12141 Zorita del Maestrazgo,1970,268
12141 Zorita del Maestrazgo,1981,176
12141 Zorita del Maestrazgo,1991,150
12141 Zorita del Maestrazgo,1996,146
12141 Zorita del Maestrazgo,1997,
12141 Zorita del Maestrazgo,1998,135
12141 Zorita del Maestrazgo,1999,135
12141 Zorita del Maestrazgo,2000,138
12141 Zorita del Maestrazgo,2001,138
12141 Zorita del Maestrazgo,2002,139
12141 Zorita del Maestrazgo,2003,128
12141 Zorita del Maestrazgo,2004,131
12141 Zorita del Maestrazgo,2005,132
12141 Zorita del Maestrazgo,2006,131
12141 Zorita del Maestrazgo,2007,145
12141 Zorita del Maestrazgo,2008,152
12141 Zorita del Maestrazgo,2009,146
12141 Zorita del Maestrazgo,2010,150
12141 Zorita del Maestrazgo,2011,150
12141 Zorita del Maestrazgo,2012,146
12141 Zorita del Maestrazgo,2013,140
12141 Zorita del Maestrazgo,2014,129
12141 Zorita del Maestrazgo,2015,129
12141 Zorita del Maestrazgo,2016,124
12141 Zorita del Maestrazgo,2017,118
12141 Zorita del Maestrazgo,2018,112
12141 Zorita del Maestrazgo,2019,114
12141 Zorita del Maestrazgo,2020,111
12141 Zorita del Maestrazgo,2021,116
12141 Zorita del Maestrazgo,2022,107
12142 Zucaina,1900,1050
12142 Zucaina,1910,1153
12142 Zucaina,1920,1104
12142 Zucaina,1930,1052
12142 Zucaina,1940,1138
12142 Zucaina,1950,1041
12142 Zucaina,1960,809
12142 Zucaina,1970,503
12142 Zucaina,1981,287
12142 Zucaina,1991,228
12142 Zucaina,1996,223
12142 Zucaina,1997,
12142 Zucaina,1998,218
12142 Zucaina,1999,214
12142 Zucaina,2000,215
12142 Zucaina,2001,209
12142 Zucaina,2002,201
12142 Zucaina,2003,204
12142 Zucaina,2004,199
12142 Zucaina,2005,193
12142 Zucaina,2006,186
12142 Zucaina,2007,178
12142 Zucaina,2008,170
12142 Zucaina,2009,182
12142 Zucaina,2010,186
12142 Zucaina,2011,190
12142 Zucaina,2012,187
12142 Zucaina,2013,184
12142 Zucaina,2014,184
12142 Zucaina,2015,183
12142 Zucaina,2016,190
12142 Zucaina,2017,189
12142 Zucaina,2018,172
12142 Zucaina,2019,171
12142 Zucaina,2020,162
12142 Zucaina,2021,175
12142 Zucaina,2022,174
"12901 Alqueries, les/Alquerías del Niño Perdido",1900,
"12901 Alqueries, les/Alquerías del Niño Perdido",1910,
"12901 Alqueries, les/Alquerías del Niño Perdido",1920,
"12901 Alqueries, les/Alquerías del Niño Perdido",1930,
"12901 Alqueries, les/Alquerías del Niño Perdido",1940,
"12901 Alqueries, les/Alquerías del Niño Perdido",1950,
"12901 Alqueries, les/Alquerías del Niño Perdido",1960,
"12901 Alqueries, les/Alquerías del Niño Perdido",1970,
"12901 Alqueries, les/Alquerías del Niño Perdido",1981,
"12901 Alqueries, les/Alquerías del Niño Perdido",1991,3625
"12901 Alqueries, les/Alquerías del Niño Perdido",1996,3508
"12901 Alqueries, les/Alquerías del Niño Perdido",1997,
"12901 Alqueries, les/Alquerías del Niño Perdido",1998,3531
"12901 Alqueries, les/Alquerías del Niño Perdido",1999,3556
"12901 Alqueries, les/Alquerías del Niño Perdido",2000,3543
"12901 Alqueries, les/Alquerías del Niño Perdido",2001,3538
"12901 Alqueries, les/Alquerías del Niño Perdido",2002,3628
"12901 Alqueries, les/Alquerías del Niño Perdido",2003,3695
"12901 Alqueries, les/Alquerías del Niño Perdido",2004,3746
"12901 Alqueries, les/Alquerías del Niño Perdido",2005,3805
"12901 Alqueries, les/Alquerías del Niño Perdido",2006,3866
"12901 Alqueries, les/Alquerías del Niño Perdido",2007,3983
"12901 Alqueries, les/Alquerías del Niño Perdido",2008,4142
"12901 Alqueries, les/Alquerías del Niño Perdido",2009,4284
"12901 Alqueries, les/Alquerías del Niño Perdido",2010,4353
"12901 Alqueries, les/Alquerías del Niño Perdido",2011,4433
